id_x,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,id_y,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,free_cash_flow,cfo_quality,capex_pct,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
959,RECLTD,Mar 2018,-32510.0,46.0,28244.0,-4220.0,1035,22658,3379,19279.0,85.0,18,13333,7,5958,25.0,4451,17.0,41.0,-32464.0,Accrual Risk,0.20301880130638186,Asset Light,-168.39047668447535,-,+,+,Distress Signal
960,RECLTD,Mar 2019,-35866.0,457.0,35543.0,134.0,1036,25408,1702,23705.0,93.0,33,15639,8,8090,29.0,5741,22.0,38.0,-35409.0,Accrual Risk,1.7986460957178843,Asset Light,-149.37354988399073,-,+,+,Distress Signal
961,RECLTD,Mar 2020,-32712.0,121.0,33926.0,1336.0,1037,29942,3981,25961.0,87.0,72,18991,12,7030,29.0,4972,19.0,44.0,-32591.0,Accrual Risk,0.4041146216017634,Asset Light,-125.53830746119179,-,+,+,Distress Signal
962,RECLTD,Mar 2021,-43512.0,861.0,42113.0,-538.0,1038,35557,3292,32265.0,91.0,15,21489,11,10780,22.0,8378,32.0,30.0,-42651.0,Accrual Risk,2.421464128019799,Asset Light,-132.1896792189679,-,+,+,Distress Signal
963,RECLTD,Mar 2022,-819.0,-287.0,68.0,-1038.0,1039,39276,4838,34438.0,88.0,62,22051,18,12431,19.0,10036,38.0,30.0,-1106.0,Accrual Risk,0.7307261431917711,Asset Light,-3.211568616063651,-,-,+,Growth Funded by Debt
964,RECLTD,Mar 2023,-37360.0,-943.0,38123.0,-180.0,1040,39486,1858,37628.0,95.0,28,23733,24,13898,20.0,11167,42.0,30.0,-38303.0,Accrual Risk,2.3881882186091277,Asset Light,-101.79387690018072,-,-,+,Growth Funded by Debt
965,RECLTD,Mar 2024,-57723.0,-1831.0,59588.0,34.0,1041,47517,-366,47883.0,101.0,48,29948,24,17960,21.0,14145,54.0,30.0,-59554.0,Accrual Risk,3.8533577456489256,Moderate,-124.37399494601425,-,-,+,Growth Funded by Debt
966,RELIANCE,Mar 2013,36918.0,-27601.0,408.0,9725.0,1043,395957,362802,33155.0,8.0,7757,3463,11232,26217,20.0,20886,15.0,13.0,9317.0,High Quality,6.970706415090527,Moderate,28.101342180666567,+,-,+,Mixed
967,RELIANCE,Mar 2014,43261.0,-73070.0,13713.0,-16096.0,1044,433521,398586,34935.0,8.0,8865,3836,11201,28763,22.0,22548,16.0,12.0,-29809.0,High Quality,16.855008177227862,Capital Intensive,-85.3270359238586,+,-,+,Mixed
968,RELIANCE,Mar 2015,34374.0,-64706.0,8444.0,-21888.0,1045,374372,336923,37449.0,10.0,8528,3316,11547,31114,24.0,23640,17.0,12.0,-30332.0,High Quality,17.283878067804213,Capital Intensive,-80.99548719591978,+,-,+,Mixed
969,RELIANCE,Mar 2016,38134.0,-36186.0,-3210.0,-1262.0,1046,272583,230802,41781.0,15.0,12212,3691,11565,38737,23.0,29861,22.0,10.0,1948.0,High Quality,13.275222592751565,Capital Intensive,4.662406356956511,+,-,-,Reinvestor
970,RELIANCE,Mar 2017,49550.0,-66201.0,8617.0,-8034.0,1047,303954,257647,46307.0,15.0,9222,3849,11646,40034,25.0,29833,22.0,11.0,-16651.0,High Quality,21.77994038571626,Capital Intensive,-35.95784654587859,+,-,+,Mixed
971,RELIANCE,Mar 2018,71459.0,-68192.0,-2001.0,1266.0,1048,390823,326508,64315.0,16.0,9869,8052,16706,49426,27.0,36080,27.0,10.0,3267.0,High Quality,17.448307801741453,Capital Intensive,5.079685920858275,+,-,-,Reinvestor
972,RELIANCE,Mar 2019,42346.0,-94507.0,55906.0,3745.0,1049,568337,484087,84250.0,15.0,8406,16495,20934,55227,28.0,39837,29.0,10.0,-52161.0,High Quality,16.628690372085575,Capital Intensive,-61.91216617210682,+,-,+,Mixed
973,RELIANCE,Mar 2020,94877.0,-72497.0,-2541.0,19839.0,1050,596679,507413,89266.0,15.0,8570,22027,22203,53606,26.0,39880,29.0,10.0,22380.0,High Quality,12.150084048542013,Capital Intensive,25.071135706764053,+,-,-,Reinvestor
974,RELIANCE,Mar 2021,26958.0,-142385.0,101904.0,-13523.0,1051,466307,385517,80790.0,17.0,22432,21189,26572,55461,3.0,53739,39.0,9.0,-115427.0,Moderate,30.53460488476476,Capital Intensive,-142.87288030696868,+,-,+,Mixed
975,RELIANCE,Mar 2022,110654.0,-109162.0,17289.0,18781.0,1052,694673,586092,108581.0,16.0,19600,14584,29782,83815,19.0,67845,45.0,9.0,1492.0,High Quality,15.714156156925633,Capital Intensive,1.374089389488032,+,-,+,Mixed
976,RELIANCE,Mar 2023,115032.0,-93001.0,10455.0,32486.0,1053,876396,734078,142318.0,16.0,12020,19571,40303,94464,22.0,74088,49.0,9.0,22031.0,High Quality,10.611755416501216,Capital Intensive,15.480121980353855,+,-,+,Mixed
977,RELIANCE,Mar 2024,158788.0,-113581.0,-16646.0,28561.0,1054,899041,736543,162498.0,18.0,16179,23118,50832,104727,25.0,79020,51.0,10.0,45207.0,High Quality,12.633572884885117,Capital Intensive,27.820034708119483,+,-,-,Reinvestor
978,SBILIFE,Mar 2013,1130.0,-227.0,-58.0,845.0,1056,14870,14443,427.0,3.0,292,4,25,690,9.0,630,6.0,8.0,903.0,High Quality,1.5265635507733692,Asset Light,211.47540983606555,+,-,-,Reinvestor
979,SBILIFE,Mar 2014,166.0,-708.0,-58.0,-600.0,1057,17258,16747,511.0,3.0,344,5,35,816,11.0,728,7.0,14.0,-542.0,Accrual Risk,4.102445242785954,Moderate,-106.0665362035225,+,-,-,Reinvestor
980,SBILIFE,Mar 2015,2711.0,-178.0,-117.0,2416.0,1058,23399,22505,794.0,3.0,183,4,34,939,13.0,815,8.0,15.0,2533.0,High Quality,0.7607162699260652,Asset Light,319.0176322418136,+,-,-,Reinvestor
981,SBILIFE,Mar 2016,5778.0,-7204.0,-144.0,-1570.0,1059,19324,18404,920.0,5.0,129,5,37,1007,16.0,844,8.0,14.0,-1426.0,High Quality,37.280066238873935,Capital Intensive,-155.0,+,-,-,Reinvestor
982,SBILIFE,Mar 2017,8525.0,-9032.0,-144.0,-651.0,1060,30548,29479,1068.0,4.0,139,5,48,1154,17.0,955,10.0,16.0,-507.0,High Quality,29.56658373706953,Capital Intensive,-47.47191011235955,+,-,-,Reinvestor
983,SBILIFE,Mar 2018,10395.0,-8910.0,-221.0,1264.0,1061,34068,32736,1332.0,4.0,156,6,59,1422,19.0,1150,12.0,17.0,1485.0,High Quality,26.153575202536107,Capital Intensive,111.48648648648648,+,-,-,Reinvestor
984,SBILIFE,Mar 2019,13473.0,-13552.0,-241.0,-321.0,1062,44604,43130,1474.0,3.0,266,8,92,1642,19.0,1327,13.0,15.0,-79.0,High Quality,30.382925298179536,Capital Intensive,-5.359565807327002,+,-,-,Reinvestor
985,SBILIFE,Mar 2020,19299.0,-16986.0,-198.0,2114.0,1063,43798,42447,1351.0,3.0,529,0,89,1790,21.0,1422,14.0,0.0,2313.0,High Quality,38.78259281245719,Capital Intensive,171.20651369356034,+,-,-,Reinvestor
986,SBILIFE,Mar 2021,23878.0,-19203.0,3.0,4677.0,1064,81913,81040,872.0,1.0,867,0,99,1640,11.0,1456,15.0,17.0,4675.0,High Quality,23.443165309535726,Capital Intensive,536.1238532110092,+,-,+,Mixed
987,SBILIFE,Mar 2022,21852.0,-21611.0,-231.0,10.0,1065,82983,82254,730.0,1.0,1032,0,75,1687,11.0,1506,15.0,13.0,241.0,High Quality,26.04268344118675,Capital Intensive,33.013698630136986,+,-,-,Reinvestor
988,SBILIFE,Mar 2023,28656.0,-30203.0,-415.0,-1962.0,1066,80636,80514,122.0,0.0,1862,10,68,1906,10.0,1721,17.0,15.0,-1547.0,High Quality,37.455974998759864,Capital Intensive,-1268.032786885246,+,-,-,Reinvestor
989,SBILIFE,Mar 2024,29122.0,-31221.0,-227.0,-2327.0,1067,131988,131742,246.0,0.0,1917,9,76,2078,9.0,1894,19.0,14.0,-2099.0,High Quality,23.6544231293754,Capital Intensive,-853.2520325203253,+,-,-,Reinvestor
990,SBIN,Mar 2013,24332.0,-2271.0,-4424.0,17637.0,1069,167976,66283,-5124.0,-3.0,32584,106818,1577,25882,29.0,18555,26.0,16.0,22061.0,High Quality,1.3519788541220175,Asset Light,-430.5425448868072,+,-,-,Reinvestor
991,SBIN,Mar 2014,19142.0,-791.0,3583.0,21934.0,1070,189062,82198,-14614.0,-8.0,37882,121479,1942,21326,32.0,14807,19.0,16.0,18351.0,High Quality,0.41838127175212364,Asset Light,-125.5713699192555,+,-,+,Mixed
992,SBIN,Mar 2015,26297.0,-3424.0,-1553.0,21320.0,1071,207974,96675,-21879.0,-11.0,49315,133179,1581,25855,32.0,17832,23.0,15.0,22873.0,High Quality,1.6463596411089847,Asset Light,-104.5431692490516,+,-,-,Reinvestor
993,SBIN,Mar 2016,14477.0,-2747.0,4348.0,16078.0,1072,220633,109985,-32399.0,-15.0,52828,143047,2252,18177,30.0,13019,16.0,17.0,11730.0,High Quality,1.2450540037075142,Asset Light,-36.20482113645483,+,-,+,Mixed
994,SBIN,Mar 2017,77406.0,-4572.0,-4196.0,68638.0,1073,230447,145666,-64334.0,-28.0,68193,149115,2915,945,99.0,-97,0.0,859.0,72834.0,Accrual Risk,1.9839702838396682,Asset Light,-113.21229831815214,+,-,-,Reinvestor
995,SBIN,Mar 2018,-96508.0,13053.0,5547.0,-77908.0,1074,228970,169065,-86697.0,-38.0,77557,146603,3105,-12245,-66.0,-3749,-5.0,0.0,-83455.0,High Quality,5.700746822727868,Moderate,96.26053958037764,-,+,+,Distress Signal
996,SBIN,Mar 2019,29556.0,220.0,448.0,30223.0,1075,253322,166104,-68649.0,-27.0,77365,155867,3496,5220,41.0,3351,3.0,0.0,29776.0,High Quality,0.08684599047852141,Asset Light,-43.37426619470058,+,+,+,Cash Accumulator
997,SBIN,Mar 2020,23929.0,-555.0,5430.0,28803.0,1076,269852,172909,-64181.0,-24.0,98159,161124,3662,30317,40.0,21140,22.0,0.0,23374.0,High Quality,0.2056682922490847,Asset Light,-36.41887786104922,+,-,+,Mixed
998,SBIN,Mar 2021,89919.0,-3670.0,7143.0,93392.0,1077,278115,192821,-70715.0,-25.0,107222,156010,3711,32796,26.0,23888,25.0,16.0,86249.0,High Quality,1.3195980080182659,Asset Light,-121.96705083787032,+,-,+,Mixed
999,SBIN,Mar 2022,57695.0,-2652.0,-3845.0,51198.0,1078,289973,197349,-63570.0,-22.0,117000,156194,3691,49739,27.0,37183,40.0,18.0,55043.0,High Quality,0.9145679080466111,Asset Light,-86.58644014472236,+,-,-,Reinvestor
1000,SBIN,Mar 2023,-86014.0,-966.0,6386.0,-80593.0,1079,350845,204303,-43439.0,-12.0,122534,189981,3696,75399,25.0,57750,62.0,18.0,-86980.0,Accrual Risk,0.27533526201028946,Asset Light,200.23481203526785,-,-,+,Growth Funded by Debt
1001,SBIN,Mar 2024,21632.0,-3476.0,-9896.0,8260.0,1080,439189,239750,-60297.0,-14.0,155386,259736,3849,91240,25.0,69543,75.0,18.0,18156.0,Accrual Risk,0.791458802474561,Asset Light,-30.110950793571817,+,-,-,Reinvestor
1002,SHREECEM,Jun 2013,1260.0,-270.0,-982.0,8.0,1082,5418,3857,1561.0,29.0,187,193,436,1119,10.0,1004,288.0,7.0,990.0,High Quality,4.983388704318937,Moderate,63.420884048686744,+,-,-,Reinvestor
1003,SHREECEM,Jun 2014,1401.0,-1234.0,-156.0,11.0,1083,5715,4325,1390.0,24.0,104,129,550,815,3.0,787,226.0,10.0,167.0,High Quality,21.592300962379703,Capital Intensive,12.014388489208633,+,-,-,Reinvestor
1004,SHREECEM,Jun 2015,1239.0,-990.0,-259.0,-10.0,1084,6259,4916,1344.0,21.0,102,121,925,401,-6.0,426,122.0,20.0,249.0,High Quality,15.817223198594025,Capital Intensive,18.526785714285715,+,-,-,Reinvestor
1006,SHREECEM,Mar 2017,2202.0,-2048.0,-167.0,-13.0,1086,8594,6081,2513.0,29.0,362,129,1215,1531,13.0,1339,384.0,36.0,154.0,High Quality,23.830579474051664,Capital Intensive,6.128133704735376,+,-,-,Reinvestor
1007,SHREECEM,Mar 2018,1879.0,-3595.0,1726.0,10.0,1087,9833,7360,2473.0,25.0,389,135,899,1827,24.0,1384,397.0,13.0,-1716.0,High Quality,36.560561374961864,Capital Intensive,-69.38940558026688,+,-,+,Mixed
1008,SHREECEM,Mar 2019,2080.0,-720.0,-1276.0,84.0,1088,12555,9758,2797.0,22.0,69,248,1472,1146,11.0,1015,289.0,21.0,1360.0,High Quality,5.734767025089606,Moderate,48.62352520557741,+,-,-,Reinvestor
1009,SHREECEM,Mar 2020,3973.0,-5590.0,1581.0,-36.0,1089,12868,9098,3771.0,29.0,263,291,1808,1934,20.0,1544,426.0,26.0,-1617.0,High Quality,43.44109418713087,Capital Intensive,-42.87987271280828,+,-,+,Mixed
1010,SHREECEM,Mar 2021,4254.0,-2651.0,-1233.0,370.0,1090,13560,9468,4091.0,30.0,426,251,1262,3004,24.0,2337,646.0,9.0,1603.0,High Quality,19.55014749262537,Capital Intensive,39.18357369836226,+,-,-,Reinvestor
1011,SHREECEM,Mar 2022,2668.0,-2143.0,-849.0,-324.0,1091,15010,11300,3710.0,25.0,544,263,1146,2892,19.0,1269,352.0,14.0,525.0,High Quality,14.277148567621586,Capital Intensive,14.150943396226415,+,-,-,Reinvestor
1012,SHREECEM,Mar 2023,2569.0,-2405.0,-277.0,-113.0,1092,17852,14893,2960.0,17.0,459,263,1661,1495,15.0,2369,664.0,28.0,164.0,High Quality,13.471879901411606,Capital Intensive,5.540540540540541,+,-,-,Reinvestor
1013,SHREECEM,Mar 2024,3347.0,-1418.0,-1710.0,220.0,1093,20521,16003,4518.0,22.0,597,258,1897,2959,19.0,1733,480.0,16.0,1929.0,High Quality,6.9099946396374445,Moderate,42.69588313413015,+,-,-,Reinvestor
1014,SHRIRAMFIN,Mar 2013,-8359.0,-41.0,9060.0,661.0,1095,7009,1738,2179.0,31.0,7,3092,23,2163,32.0,1463,12.0,11.0,-8400.0,Accrual Risk,0.5849621914681125,Asset Light,-385.497934832492,-,-,+,Growth Funded by Debt
1015,SHRIRAMFIN,Mar 2014,-4055.0,-112.0,5010.0,843.0,1096,8476,2244,1999.0,24.0,4,4233,33,1970,31.0,1358,11.0,12.0,-4167.0,Accrual Risk,1.321378008494573,Asset Light,-208.45422711355675,-,-,+,Growth Funded by Debt
1016,SHRIRAMFIN,Mar 2015,-9611.0,-45.0,7836.0,-1819.0,1097,9177,2781,1691.0,18.0,2,4706,43,1650,38.0,1028,8.0,22.0,-9656.0,Accrual Risk,0.49035632559660014,Asset Light,-571.0230632761679,-,-,+,Growth Funded by Debt
1017,SHRIRAMFIN,Mar 2016,-5507.0,-36.0,2822.0,-2721.0,1098,10359,3447,1824.0,18.0,3,5088,38,1789,34.0,1184,9.0,19.0,-5543.0,Accrual Risk,0.3475238922675934,Asset Light,-303.89254385964915,-,-,+,Growth Funded by Debt
1018,SHRIRAMFIN,Mar 2017,-2677.0,-2.0,3017.0,338.0,1099,10903,3712,1972.0,18.0,1,5219,35,1938,35.0,1266,10.0,7.0,-2679.0,Accrual Risk,0.01834357516279923,Asset Light,-135.8519269776876,-,-,+,Growth Funded by Debt
1019,SHRIRAMFIN,Mar 2018,-13142.0,86.0,13014.0,-42.0,1100,13502,3288,3805.0,28.0,127,6409,37,3896,35.0,2549,20.0,10.0,-13056.0,Accrual Risk,0.6369426751592357,Asset Light,-343.1274638633377,-,+,+,Distress Signal
1020,SHRIRAMFIN,Mar 2019,-5535.0,-76.0,5550.0,-62.0,1101,15536,4171,3801.0,24.0,20,7564,43,3778,32.0,2576,20.0,11.0,-5611.0,Accrual Risk,0.48918640576725025,Asset Light,-147.61904761904762,-,-,+,Growth Funded by Debt
1021,SHRIRAMFIN,Mar 2020,-2464.0,-55.0,4579.0,2060.0,1102,16561,4683,3565.0,22.0,14,8313,141,3439,27.0,2512,20.0,5.0,-2519.0,Accrual Risk,0.3321055491818127,Asset Light,-70.65918653576438,-,-,+,Growth Funded by Debt
1022,SHRIRAMFIN,Mar 2021,-4239.0,-25.0,12226.0,7962.0,1103,17422,4932,3402.0,20.0,14,9089,137,3278,24.0,2499,18.0,18.0,-4264.0,Accrual Risk,0.14349672827459534,Asset Light,-125.33803644914757,-,-,+,Growth Funded by Debt
1023,SHRIRAMFIN,Mar 2022,-8859.0,-34.0,8505.0,-388.0,1104,19255,5816,3666.0,19.0,18,9773,135,3549,24.0,2721,20.0,20.0,-8893.0,Accrual Risk,0.1765775123344586,Asset Light,-242.58046917621385,-,-,+,Growth Funded by Debt
1024,SHRIRAMFIN,Mar 2023,-17625.0,5076.0,11820.0,-730.0,1105,30492,8706,8799.0,29.0,16,12987,601,8214,27.0,6020,32.0,22.0,-12549.0,Accrual Risk,16.646989374262102,Capital Intensive,-142.618479372656,-,+,+,Distress Signal
1025,SHRIRAMFIN,Mar 2024,-31101.0,-258.0,27609.0,-3750.0,1106,36388,10278,10523.0,29.0,25,15588,588,9960,26.0,7399,39.0,23.0,-31359.0,Accrual Risk,0.7090249532813014,Asset Light,-298.0043713769838,-,-,+,Growth Funded by Debt
1026,SIEMENS,Sep 2011,3.0,264.0,-196.0,70.0,1108,11955,10784,1171.0,10.0,299,26,154,1290,33.0,868,,24.0,267.0,Accrual Risk,2.208281053952321,Asset Light,22.801024765157983,+,+,-,Liquidating Assets
1027,SIEMENS,Sep 2014,608.0,130.0,-220.0,517.0,1109,10678,10559,119.0,1.0,985,31,229,844,28.0,603,17.0,35.0,738.0,High Quality,1.2174564525191984,Asset Light,620.1680672268908,+,+,-,Liquidating Assets
1028,SIEMENS,Sep 2015,574.0,646.0,-245.0,975.0,1110,10563,9565,998.0,9.0,943,30,224,1688,30.0,1174,33.0,30.0,1220.0,Accrual Risk,6.115686831392597,Moderate,122.2444889779559,+,+,-,Liquidating Assets
1029,SIEMENS,Sep 2016,513.0,237.0,-1614.0,-864.0,1111,10837,9815,1021.0,9.0,3156,11,228,3938,26.0,2914,82.0,41.0,750.0,Accrual Risk,2.1869521085171173,Asset Light,73.45739471106758,+,+,-,Liquidating Assets
1030,SIEMENS,Sep 2017,573.0,1321.0,-285.0,1610.0,1112,11065,10008,1056.0,10.0,818,8,198,1669,32.0,1137,32.0,22.0,1894.0,Moderate,11.938544961590601,Capital Intensive,179.3560606060606,+,+,-,Liquidating Assets
1031,SIEMENS,Sep 2018,100.0,-174.0,-305.0,-379.0,1113,12795,11468,1327.0,10.0,280,8,198,1402,36.0,901,25.0,28.0,-74.0,Accrual Risk,1.3599062133645956,Asset Light,-5.5764883195177095,+,-,-,Reinvestor
1032,SIEMENS,Sep 2019,1273.0,-1135.0,-312.0,-174.0,1114,13084,11594,1490.0,11.0,398,12,199,1678,34.0,1099,31.0,23.0,138.0,High Quality,8.674717211861815,Capital Intensive,9.261744966442953,+,-,-,Reinvestor
1033,SIEMENS,Sep 2020,720.0,871.0,-386.0,1205.0,1115,9946,8944,1003.0,10.0,315,30,252,1036,26.0,769,22.0,32.0,1591.0,Moderate,8.757289362557811,Capital Intensive,158.62412761714856,+,+,-,Liquidating Assets
1034,SIEMENS,Sep 2021,1422.0,-2389.0,-502.0,-1469.0,1116,13198,11746,1452.0,11.0,321,24,297,1452,25.0,1089,31.0,26.0,-967.0,High Quality,18.101227458705864,Capital Intensive,-66.59779614325069,+,-,-,Reinvestor
1035,SIEMENS,Sep 2022,978.0,-34.0,-392.0,552.0,1117,16138,14278,1860.0,12.0,487,36,317,1993,23.0,1543,43.0,23.0,944.0,Moderate,0.21068286032965672,Asset Light,50.752688172043015,+,-,-,Reinvestor
1036,SIEMENS,Sep 2023,1400.0,-759.0,-450.0,191.0,1118,19554,17067,2487.0,13.0,496,23,321,2640,26.0,1962,55.0,18.0,641.0,Moderate,3.8815587603559374,Moderate,25.7740249296341,+,-,-,Reinvestor
1037,SIEMENS,Sep 2024,1670.0,-502.0,-523.0,644.0,1119,22240,19136,3104.0,14.0,925,60,330,3639,25.0,2718,76.0,16.0,1168.0,Moderate,2.2571942446043165,Asset Light,37.628865979381445,+,-,-,Reinvestor
1038,SUNPHARMA,Mar 2013,3357.0,-2375.0,-665.0,316.0,1120,11131,6346,4784.0,43.0,-90,43,336,4315,20.0,3469,14.0,9.0,982.0,Moderate,21.336807115263678,Capital Intensive,20.52675585284281,+,-,-,Reinvestor
1039,SUNPHARMA,Mar 2014,3959.0,-2176.0,507.0,2290.0,1121,16080,9078,7003.0,44.0,-1968,44,409,4581,15.0,3879,15.0,10.0,1783.0,High Quality,13.532338308457712,Capital Intensive,25.46051692131944,+,-,+,Mixed
1040,SUNPHARMA,Mar 2015,5616.0,-1502.0,-1187.0,2927.0,1122,27392,19498,7894.0,29.0,283,579,1195,6403,14.0,5476,22.0,14.0,4114.0,High Quality,5.483352803738318,Moderate,52.115530782873066,+,-,-,Reinvestor
1041,SUNPHARMA,Mar 2016,6686.0,-3949.0,-1889.0,848.0,1123,28487,20313,8174.0,29.0,-42,523,1038,6571,14.0,5658,19.0,5.0,2737.0,High Quality,13.862463579878542,Capital Intensive,33.48421825299731,+,-,-,Reinvestor
1042,SUNPHARMA,Mar 2017,7082.0,-4186.0,-2285.0,611.0,1124,31578,21476,10102.0,32.0,610,400,1265,9048,13.0,7846,29.0,12.0,2896.0,Moderate,13.256064348597125,Capital Intensive,28.66759057612354,+,-,-,Reinvestor
1043,SUNPHARMA,Mar 2018,3907.0,-3104.0,-1539.0,-736.0,1125,26489,20858,5631.0,21.0,-135,518,1500,3479,26.0,2542,9.0,23.0,803.0,High Quality,11.718071652384008,Capital Intensive,14.260344521399396,+,-,-,Reinvestor
1044,SUNPHARMA,Mar 2019,2196.0,-310.0,-2731.0,-844.0,1126,29066,22689,6377.0,22.0,-258,555,1753,3810,16.0,3208,11.0,25.0,1886.0,Moderate,1.0665382233537466,Asset Light,29.575035283048457,+,-,-,Reinvestor
1045,SUNPHARMA,Mar 2020,6555.0,-2225.0,-5715.0,-1386.0,1127,32838,25855,6983.0,21.0,382,303,2053,5010,16.0,4172,16.0,25.0,4330.0,High Quality,6.775686704427796,Moderate,62.007733066017465,+,-,-,Reinvestor
1046,SUNPHARMA,Mar 2021,6170.0,407.0,-5980.0,596.0,1128,33498,25028,8470.0,25.0,-3449,141,2080,2799,18.0,2272,12.0,62.0,6577.0,High Quality,1.2149979103230044,Asset Light,77.65053128689492,+,+,-,Liquidating Assets
1047,SUNPHARMA,Mar 2022,8985.0,-5556.0,-5193.0,-1765.0,1129,38654,28397,10258.0,27.0,-3505,127,2144,4481,24.0,3389,14.0,73.0,3429.0,High Quality,14.37367413463031,Capital Intensive,33.42756872684734,+,-,-,Reinvestor
1048,SUNPHARMA,Mar 2023,4959.0,-7220.0,2376.0,115.0,1130,43886,32235,11650.0,27.0,459,172,2529,9408,9.0,8513,35.0,33.0,-2261.0,Moderate,16.451715809141866,Capital Intensive,-19.40772532188841,+,-,+,Mixed
1049,SUNPHARMA,Mar 2024,12135.0,-763.0,-6710.0,4662.0,1131,48497,35479,13018.0,28.0,865,238,2557,11088,13.0,9610,40.0,34.0,11372.0,High Quality,1.5732931933934058,Asset Light,87.35596865878014,+,-,-,Reinvestor
1050,TATACONSUM,Mar 2013,173.0,24.0,186.0,383.0,1133,7351,6581,770.0,10.0,56,84,105,637,26.0,445,6.0,36.0,197.0,Accrual Risk,0.32648619235478166,Asset Light,25.58441558441558,+,+,+,Cash Accumulator
1051,TATACONSUM,Mar 2014,422.0,-1.0,-363.0,57.0,1134,7738,6986,752.0,10.0,170,87,129,707,26.0,510,7.0,29.0,421.0,Moderate,0.012923235978288964,Asset Light,55.98404255319149,+,-,-,Reinvestor
1052,TATACONSUM,Mar 2015,418.0,-207.0,-392.0,-182.0,1135,7993,7201,792.0,10.0,-77,82,133,500,43.0,273,4.0,6.0,211.0,High Quality,2.5897660452896285,Asset Light,26.641414141414145,+,-,-,Reinvestor
1053,TATACONSUM,Mar 2016,116.0,145.0,-282.0,-21.0,1136,6637,6271,366.0,6.0,38,117,117,170,99.0,-37,0.0,-999.0,261.0,Accrual Risk,2.184722012957662,Asset Light,71.31147540983606,+,+,-,Liquidating Assets
1054,TATACONSUM,Mar 2017,741.0,145.0,-816.0,70.0,1137,6780,5988,791.0,12.0,88,43,126,662,30.0,455,6.0,38.0,886.0,High Quality,2.1386430678466075,Asset Light,112.01011378002528,+,+,-,Liquidating Assets
1055,TATACONSUM,Mar 2018,356.0,-31.0,-30.0,294.0,1138,6815,5976,839.0,12.0,73,52,116,753,25.0,556,8.0,30.0,325.0,Moderate,0.4548789435069699,Asset Light,38.73659117997616,+,-,-,Reinvestor
1056,TATACONSUM,Mar 2019,210.0,53.0,-224.0,39.0,1139,7252,6466,786.0,11.0,124,78,123,735,36.0,457,6.0,39.0,263.0,Accrual Risk,0.7308328736900165,Asset Light,33.460559796437664,+,+,-,Liquidating Assets
1057,TATACONSUM,Mar 2020,1082.0,-622.0,-308.0,152.0,1140,9637,8345,1292.0,13.0,-163,69,242,809,34.0,460,5.0,54.0,460.0,High Quality,6.454290754384144,Moderate,35.60371517027864,+,-,-,Reinvestor
1058,TATACONSUM,Mar 2021,1656.0,-346.0,-426.0,884.0,1141,11602,10058,1544.0,13.0,91,73,255,1311,24.0,930,9.0,44.0,1310.0,High Quality,2.9822444406136874,Asset Light,84.84455958549223,+,-,-,Reinvestor
1059,TATACONSUM,Mar 2022,1516.0,-1317.0,-995.0,-796.0,1142,12425,10707,1719.0,14.0,88,87,278,1456,26.0,1015,10.0,60.0,199.0,High Quality,10.599597585513077,Capital Intensive,11.57649796393252,+,-,-,Reinvestor
1060,TATACONSUM,Mar 2023,1461.0,-834.0,-714.0,-87.0,1143,13783,11927,1856.0,13.0,328,130,304,1794,25.0,1320,12.0,65.0,627.0,High Quality,6.050932307915549,Moderate,33.7823275862069,+,-,-,Reinvestor
1061,TATACONSUM,Mar 2024,1937.0,-1911.0,256.0,281.0,1144,15206,12922,2284.0,15.0,-81,87,377,1696,23.0,1215,12.0,64.0,26.0,High Quality,12.567407602262264,Capital Intensive,1.138353765323993,+,-,+,Mixed
1062,TATAMOTORS,Mar 2013,22163.0,-22969.0,-1692.0,-2499.0,1146,188793,164197,24596.0,13.0,213,3560,7601,13647,28.0,9976,35.0,6.0,-806.0,High Quality,12.166234976932408,Capital Intensive,-3.276955602536998,+,-,-,Reinvestor
1063,TATAMOTORS,Mar 2014,36151.0,-27991.0,-3883.0,4277.0,1147,232834,197980,34853.0,15.0,-157,4749,11078,18869,25.0,14050,48.0,5.0,8160.0,High Quality,12.02186965821143,Capital Intensive,23.41261871287981,+,-,-,Reinvestor
1064,TATAMOTORS,Mar 2015,35531.0,-36232.0,5201.0,4500.0,1148,263159,223920,39239.0,15.0,714,4861,13389,21703,35.0,14073,48.0,0.0,-701.0,High Quality,13.76810217397087,Capital Intensive,-1.7864879329238768,+,-,+,Mixed
1065,TATAMOTORS,Mar 2016,37900.0,-36694.0,-3795.0,-2589.0,1149,273046,234650,38395.0,14.0,-2670,4889,16711,14126,21.0,11678,40.0,1.0,1206.0,High Quality,13.438761234370766,Capital Intensive,3.1410339888006256,+,-,-,Reinvestor
1066,TATAMOTORS,Mar 2017,30199.0,-39571.0,6205.0,-3167.0,1150,269693,240104,29589.0,11.0,1869,4238,17905,9315,35.0,7557,26.0,0.0,-9372.0,High Quality,14.67260922604591,Capital Intensive,-31.673932880462335,+,-,+,Mixed
